id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
4WeRGu1r,False,1463130000000.0,1463130000000.0,53,outoftime,white,35+3,amirhossein2014,1731,hadimath,1803,e4 e5 Nf3 Nc6 Nc3 Bb4 d4 exd4 Nxd4 Bxc3+ bxc3 Qf6 Bb5 Qg6 Qf3 Ne5 Qf4 f6 g3 a6 Bd3 d5 Qe3 c5 exd5 Qf7 f4 cxd4 cxd4 Qxd5 Rg1 Nh6 dxe5 O-O Qd2 Qd4 Bxh7+ Kxh7 Qxd4 Bh3 Bb2 fxe5 fxe5 Rad8 Qe3 Ng4 Qe4+ Kh8 Bd4 Kg8 O-O-O Nxh2 Rh1,C46,Three Knights Opening #2,6
Pv6R38bQ,True,1462810000000.0,1462810000000.0,71,outoftime,white,15+10,amirhossein2014,1701,mert2006,1821,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Bg5 Bb4 O-O-O+ Bd7 Nd5 Be7 Nxe7 Kxe7 Bb5 Ke6 Bc4+ Ke7 Rd2 Rad8 Rhd1 Be6 Rxd8 Rxd8 Rxd8 Kxd8 Bxe6 fxe6 Kd2 Ke7 Kc3 h6 Bxf6+ Kxf6 Kc4 a6 b4 Na7 a4 b6 Kb3 b5 a5 c6 c4 g6 h3 Nc8 c5 Ne7 Kc3 g5 Kd3 Ng6 g3 h5 Ke3 g4 hxg4 hxg4 Nh2 Kg5 Nf1 Kf6 Nd2,C47,Four Knights Game: Scotch Variation,7
U1rGL65Y,False,1462300000000.0,1462300000000.0,23,outoftime,white,35+3,jdvober,1822,amirhossein2014,1701,e4 e6 Nf3 d5 exd5 exd5 d4 Nc6 Bb5 Bg4 Bxc6+ bxc6 Nc3 Nf6 O-O g6 Re1+ Be7 Bh6 Qd6 Qd3 Bf5 Qd1,C00,French Defense: Knight Variation,3
6YFs0gTz,False,1452040000000.0,1452040000000.0,27,outoftime,white,20+5,imandrastoth,1832,ftffgff,1500,e4 d6 d4 Be6 Nc3 Bb3 axb3 Nf6 Bc4 Qd7 Nf3 Nxe4 Nxe4 Qd8 Nfg5 Qc8 Bxf7+ Kd8 Ne6+ Qxe6 Bxe6 Nd7 Bxd7 Kxd7 Qg4+ Kd8 Ng5,B07,Pirc Defense #5,3
Wrm1zOlA,True,1454870000000.0,1454870000000.0,90,outoftime,black,25+5,samat321,1594,o-king-o,1855,e4 d6 d4 e6 c4 Nf6 Nc3 d5 e5 Ne4 Nxe4 dxe4 Be3 Bb4+ Bd2 Bxd2+ Qxd2 Nc6 Rd1 f5 d5 Ne7 Ne2 c6 d6 Ng6 Qc3 Qg5 Ng3 f4 Nxe4 Qxe5 Qxe5 Nxe5 c5 f3 g3 b6 Rc1 O-O b4 Nd7 Bc4 bxc5 Bxe6+ Kh8 Bxd7 Bxd7 Nxc5 Rfe8+ Kf1 Bh3+ Kg1 Bg2 h3 Bxh1 Kxh1 Re2 Kg1 Rae8 d7 Re1+ Rxe1 Rxe1+ Kh2 Rd1 g4 Rd2 Kg3 Kg8 Kxf3 Kf7 Ke3 Rd6 Ke4 Ke7 f4 Rd1 Kf3 Rf1+ Ke4 Re1+ Kf3 Ra1 f5 Rxa2 Ke4 Re2+ Kd3 Rh2,C00,Rat Defense: Small Center Defense,4
Xxjp58Do,True,1498990000000.0,1498990000000.0,51,outoftime,white,10+0,maciek1959,1542,anakgreget,1659,c4 e5 Nc3 Nc6 g3 Nf6 Bg2 Bc5 e3 d6 Nge2 Bd7 d4 exd4 exd4 Bb6 O-O O-O d5 Ne5 b3 Qc8 Bg5 Nfg4 Bf4 Ng6 h3 Nxf4 Nxf4 Nf6 Kh2 Re8 Qf3 Bd4 Rac1 c6 Qd3 cxd5 Qxd4 dxc4 Ncd5 Nxd5 Nxd5 Bc6 Qxc4 Bxd5 Qxd5 Re5 Qxd6 Qxc1 Rxc1,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4
HqBCoJ2T,True,1496930000000.0,1496930000000.0,120,outoftime,black,16+0,anakgreget,1667,dgddgd,1659,e4 e5 Nf3 Qf6 Bc4 h6 Nc3 c6 O-O b5 Bb3 a5 a3 a4 Ba2 d6 Re1 Be7 d4 Qg6 dxe5 Bh3 g3 dxe5 Nxe5 Qf6 Qh5 Be6 Bxe6 Qxe6 Nf3 Nf6 Qf5 O-O Bf4 g5 Be5 Qxf5 exf5 Nbd7 Nd4 Nxe5 Rxe5 Bd6 Re3 Bc5 Rd3 Bxd4 Rxd4 c5 Rd6 Ng4 Nxb5 Rab8 c4 h5 Re1 Kg7 Rd5 Rfc8 Nd6 Rc6 Nb5 Nh6 Re7 Kf8 Ree5 f6 Re6 Rxe6 fxe6 Ke7 Rxc5 Kxe6 f4 gxf4 gxf4 Nf5 Kf2 Ng7 h4 Kf7 Kg3 Kg6 Kh3 Re8 Nd6 Re3+ Kg2 Re2+ Kf3 Rxb2 f5+ Kh6 Nf7+ Kh7 Rc8 Nxf5 Rh8+ Kg7 Rxh5 Kxf7 Rxf5 Rb3+ Kg4 Rxa3 h5 Rc3 Ra5 Rxc4+ Kh3 Kg7 Kg3 Kh6 Ra6 Kg5 Ra5+ f5 h6 Kxh6,C40,King's Pawn Game: McConnell Defense,4
6BM2RU3Z,True,1496900000000.0,1496900000000.0,77,outoftime,white,10+0,monged01,1748,anakgreget,1671,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qe5 d4 Qa5 Bd2 Bb4 a3 Bxc3 Bxc3 Qh5 h3 O-O e5 Re8 Qe2 Bg4 O-O-O Bd7 g4 Qg6 Kb1 h6 Bd2 b6 Nh4 Qh7 Qf3 Nd5 Nf5 Ne7 Nxe7+ Rxe7 h4 Rd8 g5 h5 Qe2 Bg4 f3 Bf5 Rc1 Rxd4 Rhd1 b5 Bb4 Red7 Rxd4 Rxd4 Qe3 Rc4 Bc3 Rxh4 Qa7 Qg6 Qxc7 Rh2 Qd8+ Kh7 Qd1 Qxg5 Ka1 Qg6 Bd2 Bxc2 Rxc2,C48,Four Knights Game: Ranken Variation,9
XpPCJ7af,True,1483370000000.0,1483370000000.0,47,outoftime,white,10+2,ikshoz3,1705,anakgreget,1674,d4 d5 c4 Nf6 Nc3 Nc6 Nf3 Bf5 e3 Bg4 cxd5 Nxd5 Be2 Nxc3 bxc3 g6 h3 Bf5 O-O Bg7 Ba3 O-O Bb5 Qd5 Bxc6 Qxc6 Bxe7 Rfe8 Bb4 a5 Bc5 b6 Ba3 Qxc3 Qc1 Qxc1 Raxc1 Rac8 Rc3 Be4 Nd2 Bd5 Rc2 Bb7 Rfc1 Bc6 Rxc6,D06,Queen's Gambit Refused: Marshall Defense,4
cH4Rzc3B,False,1467590000000.0,1467600000000.0,57,outoftime,white,14+0,anakgreget,1714,fortesting,1718,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Re1 Be7 a3 O-O Nc3 Re8 d4 d6 Be3 Bd7 h3 a6 Qd2 Na5 Ba2 c5 dxe5 dxe5 Nxe5 Nc6 Bxf7+ Kh8 Bxe8 Nxe5 Bxd7 Nfxd7 b3 Qc7 Nd5 Qd8 Nxe7 Qxe7 Bf4 Qh4 Qd5 Qxf4 Qxb7 Rg8 Qxa6 Qg5 Rad1 Nf3+ Kh1 Nxe1 Rxe1 Nf6 Qc6 Nh5 g3,C55,Italian Game: Anti-Fried Liver Defense,6
iBX5kpPy,True,1466930000000.0,1466930000000.0,69,outoftime,white,15+0,kristall63,1803,anakgreget,1723,d4 d5 c3 Nf6 Bf4 Bf5 e3 Nbd7 Qb3 Rb8 Be2 e6 Nf3 b6 Qa4 Be7 Ne5 a5 Nc6 Qc8 Nxb8 Qxb8 Bb5 Qc8 O-O O-O Nd2 Rd8 Nf3 Ne4 Ne5 Nxe5 Bxe5 Bh4 Qd1 c6 Be2 Re8 Bg4 Qd8 f3 Bxg4 fxg4 Qg5 Qf3 f6 Bf4 Qg6 Rad1 Rf8 g3 Bg5 Bc7 Rf7 Bxb6 a4 h4 Bh6 h5 Qg5 Bd8 Qxe3+ Qxe3 Bxe3+ Kh2 Ng5 Bc7 Ne4 Bf4,D00,Queen's Pawn Game,2
d8qTwQrj,True,1464840000000.0,1464840000000.0,108,outoftime,black,14+0,konstantindn,1757,anakgreget,1709,d4 d5 Bf4 Nf6 e3 Nc6 Bb5 Bd7 Bxc6 bxc6 Nf3 e6 Bg5 Be7 Bxf6 Bxf6 c3 O-O Nbd2 Be7 O-O c5 b3 Rb8 dxc5 Bxc5 c4 c6 cxd5 cxd5 Rc1 Bd6 h3 Bb5 Re1 Bd3 Rc6 h6 Qc1 Re8 Qc3 Bb5 Rc1 Bxc6 Qxc6 Rc8 Qxc8 Qxc8 Rxc8 Rxc8 a4 Rc1+ Nf1 a5 g3 g5 Kg2 f5 Nd4 Kf7 Nb5 Be5 Nd2 Bc3 Nxc3 Rxc3 Kf3 e5 Ke2 Ke6 f3 Rc2 Kd3 Rc1 e4 Rh1 exd5+ Kxd5 h4 gxh4 gxh4 Rxh4 Nf1 Rh3 Ke2 e4 Ne3+ Ke6 f4 Rh2+ Kd1 Rf2 Nc4 Rxf4 Nxa5 e3 Ke2 Re4 Nc4 f4 a5 Rd4 a6 Rd7 b4 Ra7 b5 Kd5,D00,Queen's Pawn Game: Mason Attack,3
MMYhHm45,True,1464650000000.0,1464650000000.0,66,outoftime,black,10+0,anakgreget,1717,fabiodemarco,1709,e4 e6 Nf3 c5 Nc3 d6 Bc4 Nc6 O-O Nge7 d3 g6 Bd2 Bg7 Qc1 Ne5 Nxe5 dxe5 Bh6 O-O Bxg7 Kxg7 a3 f5 f3 f4 Na4 b6 b4 cxb4 axb4 Nc6 b5 Nd4 Re1 Qg5 Kf2 Qh4+ Kg1 Qg5 Kf2 a6 Nxb6 Ra7 Nxc8 Rxc8 bxa6 Kf6 g3 Rb8 Qa3 fxg3+ hxg3 Qd2+ Kf1 Nxc2 Qa2 Ne3+ Kg1 Qxa2 Rxa2 h5 Rxe3 Kg5 g4 hxg4,B40,Sicilian Defense: French Variation,4
Qc7sTckR,False,1481680000000.0,1481690000000.0,103,outoftime,white,10+0,i_charge_by_foot,1783,jamesrob0t123,1874,Nf3 Nf6 b3 e6 Bb2 b6 e3 Bb7 Be2 Be7 O-O O-O c4 c5 d4 d5 cxd5 exd5 dxc5 bxc5 Qd2 Qc7 Nc3 Nbd7 Rac1 Rac8 Na4 Ne4 Qc2 Qd6 Nd2 f5 f3 Nxd2 Qxd2 Qb8 Ba3 Bd6 f4 Rc6 Qxd5+ Kh8 Qc4 Nb6 Qc3 Nxa4 bxa4 Rfc8 Rb1 Qc7 Bf3 Rb6 Bxb7 Qxb7 Rbc1 Ra6 Rfd1 Qc6 Bb2 Bf8 a5 Qb5 Rd5 Qxa5 Qxa5 Rxa5 Rxf5 Rxa2 Bd4 Ra5 Bc3 Ra2 e4 Ra3 e5 Ra4 g3 Re4 Rf7 a6 Ra7 Ra4 Be1 Kg8 Bf2 c4 Bd4 Ra3 Bc3 Rb3 Kg2 Rb6 Rxa6 Rxa6 Bd4 Ra2+ Kh3 Ra4 Rc3 Rb4 Kg4 Rb2 h4,A04,Zukertort Opening: Nimzo-Larsen Variation,3
sGXpIwDH,True,1480650000000.0,1480650000000.0,144,outoftime,black,10+0,redsarov,1604,jamesrob0t123,1869,e4 c5 Bc4 e6 Nf3 Nc6 c3 a6 d4 cxd4 Nxd4 b5 Bb3 Bb7 O-O d6 Nxc6 Bxc6 Re1 Be7 Nd2 Nf6 Bc2 O-O Nf3 Qc7 Ng5 h6 Nh3 Rad8 Qf3 Qb7 Qg3 Kh8 f3 b4 Bd2 a5 c4 Qa6 b3 Rfe8 Bc1 Nh7 Bb2 Bf6 Bxf6 Nxf6 Nf4 Qb7 Qh3 Bd7 Nh5 e5 Qh4 Nxh5 Qxh5 Re6 Qxf7 Rf6 Qh5 Rdf8 Rf1 Be8 Qh3 Rf4 Rad1 Qb6+ Kh1 R4f6 Rd2 Qe3 Rdf2 Qc3 Qc8 Bg6 Qa6 d5 cxd5 Rxa6 h3 Rd6 Kh2 Rc8 Kh1 Qb2 Bb1 Qc3 Kh2 Rd7 Kh1 Rdc7 Kh2 Qe3 Kg1 Rc1 Kh2 Rxf1 Rxf1 Rc1 Rxc1 Qxc1 Bd3 Qb2 Bb5 Qxa2 Ba4 Qxb3 Bxb3 Be8 h4 Kg8 g3 Kf8 g4 Ke7 h5 Kd6 Kg3 Kc5 Kf2 a4 Bc2 b3 Bb1 a3 Ke2 Kb4 Kd2 a2 Bxa2 bxa2 Kd3 a1=Q Ke3 Qd4+ Ke2 Ba4 Kf1 Bb5+ Kg2 Qd2+ Kg3 Bf1,B20,Sicilian Defense: Bowdler Attack,3
24VlKFZ8,False,1480640000000.0,1480640000000.0,54,outoftime,black,10+2,wikiplayschess,1839,tandemchess,1673,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 d3 Bg4 Nbd2 Re8 h3 Bh5 Nf1 Bf8 Bg5 d4 cxd4 Nxd4 N1h2 Qd6 Rc1 Rad8 Bxf6 Qxf6 Rxc7 Bb4 Rf1 Ba5 Ra7 Bb6 Rxa6 Nxf3+ Nxf3 Bxf2+ Rxf2 Qxa6 g4 Bg6 Qf1 Qb6 Kg2 Qe3 Bc2 Rc8,C89,Ruy Lopez: Marshall Attack,16
p4HTPMHT,True,1501260000000.0,1501260000000.0,75,outoftime,white,9+9,jeffersondarcy1,1532,x__gandalf__x,1640,e4 e5 Nf3 Nc6 d4 d6 d5 Nce7 c4 Nf6 Nc3 Bg4 Be2 g6 O-O Bg7 h3 Bd7 Be3 O-O Rc1 c5 Qd2 a6 Nh4 Qc8 f4 Nh5 fxe5 Ng3 exd6 Nxf1 Rxf1 Bxh3 dxe7 Re8 d6 b6 Nd5 Qc6 Bf4 Be6 Nf3 Bxd5 cxd5 Qd7 Bh6 Qxd6 Bxg7 Kxg7 Qc3+ Kg8 Ng5 Rxe7 Qh3 h5 Bxh5 gxh5 Qxh5 Qg6 Qg4 Rf8 d6 Re5 d7 Rxg5 Qe2 Kh7 Rd1 Rg8 Rd2 Rd8 Qf3 Qe6 Qd3,C44,Scotch Game,5
Tj6OIJg9,True,1500000000000.0,1500000000000.0,86,outoftime,black,5+5,x0x0l,1524,jeffersondarcy1,1567,e4 c5 Bc4 d6 c3 Nf6 d3 e6 Bg5 Be7 Nf3 a6 e5 dxe5 Nxe5 Qb6 b3 Nc6 Bxf6 Bxf6 Ng4 Be7 O-O Bd7 Re1 O-O Nd2 Qc7 Nf3 Kh8 Nfe5 Nxe5 Nxe5 Bc8 Qf3 f6 Ng4 Bd6 g3 Bd7 Bxe6 Bc6 Bd5 f5 Ne3 f4 Ng4 fxg3 Qe4 gxh2+ Kh1 Bxd5 Qxd5 Rad8 Qg2 Rf5 Re5 Bxe5 Re1 Bd6 Ne3 Rh5 c4 h6 Qg6 Rg5 Qe4 Rg1+ Rxg1 hxg1=Q+ Kxg1 Bh2+ Kf1 Qd7 Ke2 Qf7 Ng4 Qh5 Kd2 Bc7 f3 Qg5+ Kc2 Bf4 Qxb7 Bc1,B20,Sicilian Defense: Bowdler Attack,3
jP4YJia6,False,1490240000000.0,1490240000000.0,124,outoftime,black,10+0,icecreamdealer,1774,mohand321,1785,e4 c5 Nf3 a6 d4 e6 Be3 Qc7 Be2 Nf6 Nbd2 c4 Bxc4 Nxe4 Nxe4 Qxc4 a3 d5 Nc3 Bd7 Nd2 Qc7 O-O Bd6 h3 Bh2+ Kh1 Bf4 Ne2 Bd6 Rc1 O-O c4 dxc4 Nxc4 Bc6 Bd2 Qd8 Nxd6 Qxd6 Bb4 Qd5 Nf4 Qf5 Bxf8 Qxf4 Qg4 Qxg4 hxg4 Kxf8 Rc3 Nd7 Rfc1 Nf6 f3 Rc8 a4 Nd5 Rc5 Rd8 a5 Nb4 R1c4 Nd3 Rxc6 bxc6 Rxc6 Nxb2 Rxa6 Rxd4 Rb6 Nc4 Rb8+ Ke7 a6 Rd8 a7 Nb6 Rxb6 Ra8 Rb7+ Kf6 Kh2 g5 Kg3 h6 f4 Kg6 fxg5 hxg5 Kf3 f6 g3 Kh6 Kg2 Kg6 Kf3 f5 gxf5+ Kxf5 g4+ Ke5 Kg3 Ke4 Kf2 e5 Kg3 Ke3 Rg7 e4 Rxg5 Rxa7 Re5 Rg7 g5 Kd3 Kg4 e3 Kh5 e2 g6 Kd2 Kh6 Rg8,B40,Sicilian Defense: Drazic Variation,6
yKZ2Brtu,False,1490180000000.0,1490180000000.0,72,outoftime,black,10+0,pradipta,1500,icecreamdealer,1774,d4 f6 b3 c6 Bb2 Kf7 e3 d6 Qh5+ g6 Qf3 Bg7 Nd2 Nd7 e4 e6 O-O-O Ne7 d5 cxd5 exd5 e5 Ne4 Nb6 g4 h6 Bd3 h5 g5 Bg4 Qg3 Bxd1 Kxd1 f5 Nd2 Nexd5 c4 Nb4 Be2 Nxa2 f4 Qd7 fxe5 dxe5 c5 Rhd8 Nf3 e4 Ke1 exf3 Nxf3 Bxb2 cxb6 Nc3 Bc4+ Kf8 Ne5 Qd2+ Kf1 Qd1+ Qe1 Qd4 Nxg6+ Kg7 Qe7+ Kxg6 Qf7+ Kxg5 Rg1+ Kh4 Qxf5 Rf8,A40,Queen's Pawn,1
etd4c8ZZ,True,1490180000000.0,1490180000000.0,42,outoftime,black,20+0,zubi03,1500,icecreamdealer,1769,e4 e5 Bb5 c6 Ba4 Nf6 Nc3 Be7 Nf3 d6 Ng5 O-O Bb3 h6 Nh7 Kxh7 Nd5 cxd5 exd5 Nbd7 Ba4 b6 Bxd7 Qxd7 d4 exd4 c3 Re8 Qc2+ Kh8 h4 Nxd5 cxd4 Qb5 b4 Bxh4+ Be3 Nxe3 Qd2 Nc4+ Qe2 Rxe2+,C20,Portuguese Opening,3
LhsX85yx,True,1489290000000.0,1489290000000.0,81,outoftime,white,10+0,elcello,1583,icecreamdealer,1767,e4 e5 Nf3 Nc6 d4 Nxd4 Bc4 Nxf3+ Qxf3 Nf6 O-O c6 b3 d5 exd5 cxd5 Be2 Bg4 Qe3 Bxe2 Qxe2 Bd6 Bb2 Qe7 Nd2 O-O Rad1 Qe6 Nf3 Rfe8 Kh1 h6 a3 a6 h3 e4 Nd4 Qd7 b4 Rac8 c3 Rc4 Nb3 b6 Qe3 b5 Na5 Rc7 Rc1 Qf5 f4 exf3 Qxf3 Qg5 Nb3 Qe5 Kg1 Qh2+ Kf2 Ne4+ Qxe4 Rxe4 Nd2 Qg3+ Kg1 Qh2+ Kf2 Bg3+ Kf3 Rf4+ Ke3 Re7+ Kd3 Bf2 Kc2 Qg3 Kb1 Rc4 Nxc4 dxc4 Rfd1,C44,Scotch Game: Lolli Variation,6
SyWPXZgY,False,1489280000000.0,1489280000000.0,73,outoftime,white,10+0,icecreamdealer,1801,gorgizadeh,1500,e4 e5 Nf3 d6 Bc4 a6 Nc3 b5 Bb3 c6 h3 a5 a3 Bb7 d3 h6 Be3 c5 Nxb5 Qb6 Nc3 Bc6 O-O a4 Nd5 Bxd5 Bxd5 Nc6 b3 axb3 cxb3 Qc7 Kh1 Rb8 Bd2 Nd4 Nxd4 exd4 a4 Nf6 Bc4 Nd7 a5 Be7 Ra3 Bg5 Qc2 Bxd2 Qxd2 Rb4 Rfa1 O-O a6 Nb6 a7 Na8 Bd5 Kh8 Qf4 f6 Qf3 g5 e5 Nb6 a8=Q Nxa8 Bxa8 dxe5 Ra7 Qb6 R1a6 Qd8 Qf5,C41,Philidor Defense #3,5
drH5iQdd,True,1503880000000.0,1503880000000.0,96,outoftime,black,10+0,juiz_moro,1540,chez91,1516,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Nf3 Bg4 Bd2 Qc7 h3 Bh5 g4 Bg6 Nh4 Qd6 Nxg6 Qxg6 Bd3 Qe6+ Qe2 Qxe2+ Bxe2 e6 O-O-O Bd6 Kb1 Ne7 a3 Nd7 f4 Nd5 Nxd5 cxd5 h4 Nf6 h5 O-O g5 Ne4 Rhf1 Ng3 Rf2 Ne4 Rf3 Nxd2+ Rxd2 a6 f5 Rad8 f6 g6 hxg6 fxg6 Rb3 b5 a4 Bf4 Rd1 Bxg5 axb5 axb5 Bxb5 Bxf6 Bc6 Rd6 Ba4 Ra8 Bb5 Rb8 c3 Rdb6 Rf1 Kg7 Ra3 Rxb5 Ra7+ R5b7 Rxb7+ Rxb7 Kc2 h5 Ra1 Rb6 Ra7+ Kh6 Rf7 Bg5 Rf8 Kg7 Re8 Kf7 Rc8 Rxb2+,B01,Scandinavian Defense: Main Line,6
nbEgU6U1,True,1503420000000.0,1503420000000.0,71,outoftime,white,10+0,shiftas,1633,chez91,1524,e4 d5 e5 c5 c4 d4 Na3 Nc6 Nf3 Bg4 Qb3 Qc8 Be2 Bxf3 Bxf3 Nxe5 Bxb7 Rb8 Qa4+ Qd7 Qxd7+ Nxd7 Bc6 Nf6 f3 Rc8 Bb5 e6 d3 Be7 g4 O-O g5 a6 Ba4 Nb6 gxf6 Bxf6 Bc2 Bh4+ Ke2 Rfe8 Bd2 f5 Ba5 Nd7 Ba4 Re7 Bxd7 Rxd7 b4 Rb7 b5 axb5 Nxb5 Rc6 Rab1 Ra6 Bc7 Rxa2+ Kf1 Rf2+ Kg1 Rxf3 Kg2 Rxd3 Nd6 Rxb1 Rxb1 g5 Nb5,B01,Scandinavian Defense,2
xiJ08R3s,True,1504150000000.0,1504150000000.0,57,outoftime,white,7+5,tabano,1521,dipset,1507,e4 d6 b3 Nf6 Nc3 Be6 Bb2 d5 Bd3 dxe4 Nxe4 Nxe4 Bxe4 c6 h3 Bd5 Qf3 Bxe4 Qxe4 Nd7 O-O-O Nc5 Qh4 Qb6 Nf3 Qa6 Kb1 f6 Rhe1 O-O-O d4 Nd7 d5 cxd5 Rxd5 Nb6 Rxd8+ Kxd8 Rd1+ Kc8 Qg4+ Kc7 Qf4+ e5 Nxe5 fxe5 Bxe5+ Kc6 Qe4+ Kb5 a4+ Kc5 Bd4+ Kb4 Bxb6+ Ka3 Bd4,B07,Pirc Defense #4,2
YjChBIPp,True,1500400000000.0,1500400000000.0,99,outoftime,white,7+7,bosko1,1619,dipset,1501,e4 d6 d4 h5 h4 b6 Be2 g6 Nc3 c6 Bf3 a6 Be3 Nd7 Qe2 Bg7 Qd3 b5 b4 Bf6 O-O-O e6 Nge2 Bxh4 g3 Bg5 Bxg5 Qxg5+ Kb1 Bb7 g4 h4 Rh3 Ngf6 Rdh1 Nxg4 Bxg4 Qxg4 f3 Qg2 R1h2 Qf1+ Kb2 g5 Qe3 f6 d5 cxd5 exd5 e5 Qe4 Rg8 Qg4 Nb6 Qe6+ Kf8 Qxf6+ Ke8 Qxd6 Nc4+ Kb3 Nxd6 Rh1 Qf2 R1h2 Qe1 Rh1 Qd2 R1h2 Qf4 Nxf4 exf4 Re2+ Kd7 Rd2 Nc4 Rd3 Ne5 Rd1 Rge8 Ne4 Rf8 Nxg5 Ng6 Ne6 Rfe8 Nc5+ Kc7 d6+ Kc6 d7 Red8 Rhh1 Ne5 Rxh4 Nxd7 Rh6+ Kc7 Ne6+,B07,Pirc Defense #5,3
zDotAg5W,True,1502440000000.0,1502440000000.0,156,outoftime,black,10+0,oggy04,1971,palo27,1858,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6 Bd3 Nxe4 Bxe4 Nf6 Bd3 Be7 O-O O-O Ne5 Nd7 Bf4 Nxe5 Bxe5 Bf6 Qe2 g6 Rad1 b6 Qf3 Bxe5 Qxa8 Bd6 c4 Qh4 g3 Qxd4 Bxg6 Qxc4 Bd3 Qa4 Qe4 Qxe4 Bxe4 Ba6 Rfe1 Bb4 Re3 Bc5 Rc3 Be2 Rdc1 Rd8 R3c2 Bg4 Kg2 Bh5 h3 Bg6 Bxg6 hxg6 h4 a5 Re2 Kg7 a3 Rd7 Rc4 Rd4 Rec2 Rxc4 Rxc4 Kf6 Kf3 e5 Ke2 Ke6 f4 exf4 Rxf4 f5 Rf3 Kf6 Rc3 Bd6 Kd3 Bxg3 Rc4 Bd6 Ke2 g5 h5 Kg7 Rd4 Kh6 Rd5 f4 Kf3 Kxh5 Rf5 Kg6 Kg4 Kh6 Rf7 Kg6 Rf5 Kh6 b3 Kg6 Rxg5+ Kf6 a4 Ke6 Rf5 Kd7 Rf7+ Kc6 Rf5 Kb7 Rf7 Kc6 Rg7 Kc5 Rh7 Kb4 Rh3 Ka3 Rf3 Kb4 Kf5 Ka3 Ke4 Kb4 Kd4 Ka3 Kc4 Ka2 Rd3 Kb1 Kc3 Kc1 Rf3 Kd1 Rf1+ Ke2 Rh1 Kf2 Rh2+ Kg3 Rh6 f3 Rh8 f2 Rh7 f1=Q Rh6 Qf3+,C10,French Defense: Rubinstein Variation |  Blackburne Defense,8
PTzxgUeu,False,1458420000000.0,1458420000000.0,42,outoftime,black,5+8,flyingpotato,1500,skarby,1524,e4 e5 Nf3 Nc6 c3 Bc5 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 Nf6 Nc3 O-O O-O-O d6 Re1 Re8 h3 d5 e5 Nd7 Nxd5 Nb6 Nxb6 cxb6 Qd3 Nb4 Qb3 Nc6 Qd3 g6 Ng5 Qxg5+ Re3 Bf5 Qc4 Be6 d5 Na5,C44,Ponziani Opening,5
Ua9ibfkH,True,1473090000000.0,1473090000000.0,126,outoftime,black,8+0,rezamoghimi2020,1620,miedlepi,1986,d4 c5 e3 cxd4 exd4 e6 c3 Be7 Nf3 h6 Be2 Nf6 O-O O-O Ne5 Nc6 Nxc6 bxc6 c4 d6 Bf3 Bb7 Nc3 Rb8 a3 d5 Be2 Ne4 Nxe4 dxe4 f3 c5 fxe4 Qxd4+ Qxd4 cxd4 Bf3 e5 b3 Bc8 Bd1 f5 Bc2 fxe4 Rxf8+ Bxf8 Bxe4 Rxb3 Bd2 Bxa3 c5 Bxc5 Bd5+ Kh8 Bxb3 e4 Kf1 e3 Bxe3 dxe3 Rc1 e2+ Kxe2 Bg4+ Kd3 Bb6 Kc4 Be6+ Kb4 Bf5 g3 Kh7 Kb5 Kg6 Bc2 Kg5 Bxf5 Kxf5 Rc4 h5 h3 Kg5 g4 Kh4 gxh5+ Kxh5 Rg4 g5 Re4 Bf2 Re8 Kh4 Rh8+ Kg3 Rh5 Be3 Kc4 a5 Kb3 Kf4 Rh7 Kg3 Ka4 Bd2 Kb3 Kf4 Rf7+ Kg3 Rh7 Kf4 h4 g4 h5 g3 Rd7 g2 Rg7 Kf3 Rf7+ Kg3 Rg7+ Kh2 Rg6 Be1 h6 Bg3,A43,Old Benoni Defense,2
